FSNM2_pressure,Baltimore MD_pressure,Gaithersburg_pressure,SHIP_pressure,FSKM2_pressure,BLTM2_pressure,TCBM2_pressure,Baltimore-Martin MD_pressure,Carroll County_dewpoint,Baltimore-Martin MD_dewpoint,Gaithersburg_dewpoint,Baltimore MD_dewpoint,SHIP_dewpoint,Gaithersburg_dps,Baltimore MD_dps,Carroll County_dps,Baltimore-Martin MD_dps,SHIP_dps,Gaithersburg_wbt,Baltimore-Martin MD_wbt,Baltimore MD_wbt,SHIP_wbt,Carroll County_temp,FSKM2_temp,Gaithersburg_temp,TCBM2_temp,Baltimore-Martin MD_temp,Baltimore MD_temp,FSNM2_temp,BLTM2_temp,time,precipitation
1014.0,1013.6,1015.5,1014.6,1013.9,1013.4,1013.8,1013.6,69.8,69.8,70.0,69.1,68.9,5.9,5.9,7.2,4.9,5.0,72.32000000000001,71.58,72.11999999999999,72.52,77.0,73.82,77.0,73.4,73.9,75.0,72.1,73.2,2022-09-06/23:00,"[0, 1, 0, 1]"
1013.6,1013.3,1015.0,1014.0,1013.4,1013.0,1013.4,1012.9,69.8,69.8,71.1,69.1,68.4,10.1,5.9,7.2,7.9,7.2,72.62,72.54,72.72,72.17999999999999,77.0,74.61999999999999,80.1,73.9,75.9,75.0,74.3,74.8,2022-09-06/22:00,"[0, 0, 0, 0]"
1013.1,1012.6,1014.5,1013.5,1012.9,1012.5,1013.2,1012.94,69.8,69.8,70.0,69.1,68.0,13.0,8.1,9.0,3.6,7.7,73.36,72.9,73.3,72.58,78.8,73.24000000000001,82.0,73.9,73.4,78.1,73.8,75.4,2022-09-06/21:00,"[0, 0, 0, 0]"
1012.7,1013.0,1015.7,1013.5,1012.8,1012.7,1012.7,1013.9,69.8,71.6,70.0,70.0,69.6,4.0,5.9,3.6,5.9,4.5,70.47999999999999,72.12,71.32,71.94,75.2,73.85999999999999,75.0,73.0,75.9,77.0,73.6,74.1,2022-09-06/16:00,"[0, 0, 0, 0]"
1012.6,1012.5,1015.7,1013.3,1012.6,1012.4,1012.4,1013.8,71.6,71.6,71.1,71.1,70.5,2.9,4.0,3.6,4.0,1.4,71.91999999999999,73.58000000000001,72.7,72.88,75.2,74.08000000000001,73.9,75.4,75.0,75.0,72.7,73.4,2022-09-06/15:00,"[0, 0, 0, 1]"
1012.3,1012.5,1015.4,1013.0,1012.2,1012.2,1012.5,1013.0,71.6,71.6,70.0,70.0,70.5,2.0,3.1,1.8,3.1,1.4,70.2,71.17999999999999,71.44,71.38,73.4,71.34,72.0,73.8,73.0,73.0,71.6,72.5,2022-09-06/14:00,"[0, 0, 0, 1]"
1012.4,1012.5,1015.4,1013.4,1012.6,1012.2,1013.2,1013.0,71.6,71.6,69.1,70.0,72.0,1.1,2.9,0.0,2.9,0.9,69.7,72.42,71.98,71.44,71.6,72.99999999999999,69.1,71.2,73.9,73.9,73.8,73.8,2022-09-06/12:00,"[1, 0, 1, 1]"
1012.8,1012.6,1015.1,1013.5,1012.7,1012.4,1013.8,1012.92,71.6,71.6,68.0,71.1,72.3,0.0,2.0,0.0,0.0,2.7,68.7,71.32000000000001,71.52000000000001,70.4,69.8,72.43999999999998,68.0,71.4,71.6,73.0,72.9,73.6,2022-09-06/11:00,"[1, 1, 1, 0]"
1013.2,1013.0,1014.9,1014.1,1013.6,1013.2,1013.7,1013.3,69.8,71.6,68.0,71.1,71.1,0.0,2.0,0.0,3.1,2.0,69.32000000000001,71.4,71.1,70.46000000000001,69.8,71.9,69.1,71.6,73.4,72.0,72.9,71.8,2022-09-06/10:00,"[1, 1, 1, 1]"
1013.5,1013.6,1014.9,1014.4,1013.6,1013.4,1013.8,1013.9,71.6,73.4,69.1,71.1,71.1,0.0,2.9,0.0,4.0,3.6,69.16,71.82000000000001,71.8,71.46000000000001,71.6,72.41999999999999,70.0,72.5,75.0,73.9,72.7,74.3,2022-09-06/09:00,"[1, 1, 1, 1]"
1013.7,1013.8,1015.6,1014.6,1014.0,1013.6,1014.2,1014.2,71.6,73.4,70.0,71.1,70.7,1.1,2.9,0.0,5.0,4.0,69.2,71.78,72.2,70.98,71.6,72.44000000000001,70.0,72.5,75.0,73.9,72.7,74.3,2022-09-06/08:00,"[1, 1, 1, 1]"
1014.8,1015.0,1017.0,1015.9,1015.2,1014.8,1015.6,1015.5,71.6,73.4,70.0,70.0,71.1,1.1,5.0,0.0,4.0,5.8,69.82000000000001,72.46000000000001,71.08000000000001,70.76,71.6,75.84,71.1,72.5,75.0,75.0,76.5,75.4,2022-09-06/06:00,"[1, 0, 1, 0]"
1015.4,1015.7,1017.6,1016.5,1015.8,1015.5,1016.2,1016.2,71.6,71.6,70.0,70.0,72.5,1.1,5.0,1.8,5.0,3.6,69.38,71.66,70.99999999999999,70.4,73.4,73.9,71.1,72.3,75.0,75.0,76.6,74.7,2022-09-06/05:00,"[0, 1, 1, 1]"
1016.3,1016.3,1018.3,1017.0,1016.2,1016.0,1016.8,1016.7,71.6,72.0,71.1,70.0,70.2,2.0,5.9,1.8,5.4,5.8,70.6,73.1,71.38,72.96,73.4,76.6,72.0,77.2,78.1,75.9,77.5,77.5,2022-09-06/03:00,"[1, 0, 0, 0]"
1016.4,1016.5,1018.4,1017.3,1016.5,1016.2,1016.9,1016.8,71.6,73.4,71.1,72.0,70.5,0.0,5.9,1.8,6.1,8.6,71.24,73.4,73.0,73.28,73.4,76.6,72.0,78.4,77.0,77.0,79.0,77.5,2022-09-06/02:00,"[0, 1, 0, 0]"
1016.7,1016.4,1018.5,1017.3,1016.6,1016.2,1016.9,1016.9,73.4,72.0,71.1,71.1,71.1,0.9,5.0,1.8,5.0,8.3,71.17999999999999,73.04,72.26,72.76,73.4,75.97999999999999,72.0,79.3,77.0,75.0,78.8,76.5,2022-09-06/01:00,"[1, 1, 0, 1]"
1016.6,1016.2,1018.3,1017.2,1016.4,1016.1,1016.6,1016.9,73.4,71.6,71.1,70.0,70.5,0.9,4.0,0.0,5.0,5.9,71.22,74.2,72.56000000000002,71.74,75.2,77.58,72.0,79.7,78.8,75.9,77.9,75.4,2022-09-06/00:00,"[0, 1, 1, 1]"
1016.5,1016.2,1018.2,1016.7,1016.0,1015.8,1016.4,1016.4,73.4,68.0,71.1,66.9,66.9,0.9,12.1,1.8,18.9,14.6,71.14000000000001,72.08,71.2,73.2,75.2,80.88,72.0,81.0,82.9,79.0,79.3,81.3,2022-09-05/23:00,"[0, 1, 1, 0]"
1016.6,1016.6,1018.6,1017.2,1016.5,1016.2,1017.3,1016.9,69.8,69.8,69.1,66.0,68.9,13.9,21.1,12.6,16.9,14.4,73.67999999999999,74.44000000000001,73.33999999999999,76.17999999999999,82.4,80.86,82.9,82.9,86.0,87.1,82.4,83.5,2022-09-05/19:00,"[0, 0, 0, 1]"
1017.4,1017.3,1019.2,1017.9,1017.2,1016.8,1018.0,1017.5,69.8,71.6,70.0,69.1,72.3,14.0,14.9,14.4,19.1,11.3,74.1,72.9,73.6,75.6,84.2,80.62,84.0,82.4,86.0,84.0,81.3,84.7,2022-09-05/18:00,"[0, 0, 0, 0]"
1008.7,1008.7,1011.1,1007.7,1008.8,1008.5,1009.1,1009.1,71.6,69.8,70.0,70.0,72.3,2.0,5.0,3.6,6.8,4.88,71.36,73.74000000000001,72.41999999999999,73.3,75.2,76.92,72.0,76.1,75.9,75.0,73.9,75.0,2022-08-30/23:00,"[0, 1, 0, 1]"
1008.7,1008.5,1011.5,1007.6,1008.6,1008.3,1009.3,1009.0,71.6,68.0,70.0,68.0,71.72,2.0,5.0,3.6,10.8,5.68,70.92,73.28,72.08000000000001,73.06,75.2,77.08000000000001,72.0,79.2,78.8,73.0,73.4,75.2,2022-08-30/22:00,"[0, 1, 1, 1]"
1013.7,1013.5,1016.0,1014.0,1013.6,1013.2,1013.9,1013.9,64.4,69.8,68.0,68.0,70.7,1.1,4.0,9.0,14.0,7.9,67.78,70.88,69.42,71.28,73.4,76.12,69.1,76.1,80.1,72.0,78.1,79.2,2022-08-27/08:00,"[0, 0, 1, 0]"
1014.0,1014.1,1016.4,1014.3,1014.0,1013.6,1014.1,1014.2,66.2,73.4,70.0,69.1,70.2,1.1,9.0,9.0,16.9,9.0,70.32000000000001,71.9,71.5,73.64000000000001,75.2,79.34,71.1,79.9,82.9,78.1,81.1,79.0,2022-08-27/05:00,"[0, 1, 0, 0]"
1014.1,1013.9,1016.3,1014.4,1014.0,1013.6,1014.1,1014.1,66.2,73.4,71.1,70.0,72.5,0.9,5.0,12.6,16.9,7.6,70.2,71.14,70.44,74.17999999999999,78.8,78.7,72.0,78.8,82.9,75.0,80.8,79.7,2022-08-27/04:00,"[0, 0, 1, 0]"
1016.2,1016.1,1018.1,1016.8,1016.2,1015.8,1016.4,1016.5,66.2,73.4,70.0,69.1,71.1,10.1,7.9,19.8,9.0,6.8,73.03999999999999,74.3,73.28,74.12,86.0,79.58,80.1,81.3,80.1,77.0,79.3,78.6,2022-08-25/22:00,"[0, 0, 0, 1]"
1016.9,1016.6,1018.4,1017.7,1016.9,1016.7,1016.8,1017.6,64.4,69.1,69.1,68.0,70.2,13.0,9.0,27.0,16.2,5.9,73.46000000000001,73.44000000000001,73.32000000000001,77.12,91.4,79.94000000000001,82.0,83.7,82.4,77.0,77.9,74.1,2022-08-25/21:00,"[0, 1, 0, 0]"
1016.5,1016.0,1018.3,1016.7,1016.2,1015.8,1016.8,1016.4,62.6,64.9,66.9,66.0,70.2,19.1,20.0,30.6,22.1,20.2,73.39999999999999,73.88000000000001,72.94000000000001,74.17999999999999,93.2,82.17999999999999,86.0,84.7,87.1,86.0,82.9,84.6,2022-08-25/20:00,"[0, 1, 0, 0]"
1014.9,1015.2,1017.4,1015.9,1015.1,1014.8,1015.2,1015.5,57.2,64.4,63.0,64.0,61.5,7.0,2.9,16.2,7.2,13.1,63.54,66.54,63.52,66.62,73.4,70.7,70.0,73.9,71.6,66.9,72.5,71.6,2022-08-17/23:00,"[0, 1, 0, 0]"
1014.2,1014.7,1016.3,1015.0,1014.4,1014.2,1014.3,1015.1,57.2,64.4,62.1,63.0,62.4,13.9,4.0,21.6,5.4,10.8,64.0,64.98,64.64000000000001,64.58,78.8,70.0,75.9,74.1,69.8,66.9,71.2,70.5,2022-08-17/22:00,"[0, 1, 0, 0]"
1014.4,1013.8,1016.2,1015.2,1014.4,1014.5,1014.7,1014.74,57.2,60.8,64.0,61.0,65.8,9.9,19.1,25.2,7.2,15.1,67.18,66.47999999999999,67.8,67.42,82.4,75.32000000000001,73.9,76.5,68.0,80.1,73.8,70.7,2022-08-17/21:00,"[0, 0, 0, 0]"
1015.5,1015.2,1017.7,1016.2,1015.8,1015.1,1015.8,1015.8,60.8,59.0,57.9,60.1,66.2,23.0,18.9,19.8,20.0,16.2,66.0,66.0,66.6,71.2,80.6,73.1,81.0,78.1,79.0,79.0,73.8,75.0,2022-08-17/18:00,"[0, 0, 0, 0]"
1015.3,1015.3,1017.4,1016.0,1015.4,1015.1,1015.6,1014.52,62.6,62.6,63.0,63.0,61.9,2.0,9.0,1.8,5.4,8.3,63.6,65.5,66.22,65.8,64.4,68.14,64.9,69.3,68.0,72.0,68.5,69.4,2022-08-15/14:00,"[1, 0, 0, 0]"
1015.3,1015.3,1017.3,1016.2,1015.6,1015.2,1015.9,1016.96,60.8,62.6,62.1,64.0,61.7,2.0,5.9,1.8,3.6,6.3,63.42,64.25999999999999,65.74,65.5,62.6,68.38000000000001,64.0,67.8,66.2,70.0,67.8,68.2,2022-08-15/13:00,"[1, 0, 0, 0]"
1015.2,1015.2,1017.1,1015.8,1015.4,1014.9,1015.8,1016.32,60.8,62.6,63.0,64.0,61.0,1.1,2.9,1.8,1.8,4.9,63.2,63.4,65.38,64.46000000000001,62.6,67.38,64.0,68.9,64.4,66.9,66.6,67.8,2022-08-15/12:00,"[1, 0, 0, 0]"
1014.9,1014.8,1016.8,1015.9,1015.1,1014.8,1015.4,1014.14,62.6,64.4,63.0,62.1,62.6,1.1,5.9,0.0,1.8,3.6,62.760000000000005,65.06,65.52000000000001,65.13999999999999,62.6,67.32000000000001,64.0,68.9,66.2,68.0,66.4,68.4,2022-08-15/11:00,"[1, 0, 0, 0]"
1015.5,1015.8,1017.5,1016.5,1015.8,1015.5,1015.9,1015.5,64.4,62.6,63.0,64.0,64.4,1.1,3.1,1.8,7.2,7.0,64.58000000000001,65.88,65.38000000000001,65.8,66.2,68.12,64.0,71.1,69.8,68.0,67.3,68.2,2022-08-15/07:00,"[0, 1, 1, 0]"
1016.3,1016.4,1018.3,1017.1,1016.6,1016.0,1016.6,1016.3,64.4,60.8,63.0,64.0,63.7,2.0,5.0,5.4,14.4,10.3,64.02000000000001,65.94000000000001,64.62,65.02000000000001,69.8,69.82000000000001,66.0,71.8,73.4,69.1,69.8,71.1,2022-08-15/05:00,"[1, 1, 1, 0]"
1016.0,1016.0,1018.4,1016.7,1016.1,1015.7,1016.5,1016.42,62.6,60.8,64.0,62.1,61.7,2.9,11.0,10.8,12.6,13.5,64.94000000000001,66.08000000000001,65.6,65.5,71.6,72.5,66.9,71.4,73.4,72.0,73.6,74.1,2022-08-15/03:00,"[0, 0, 1, 0]"
1022.5,1022.5,1023.6,1023.0,1022.5,1022.2,1022.8,1019.32,73.4,71.6,70.0,72.0,72.3,2.0,2.0,0.0,5.4,2.9,71.41999999999999,72.05999999999999,70.74,71.64,73.4,74.75999999999999,72.0,76.1,77.0,73.9,74.7,75.4,2022-08-06/05:00,"[1, 0, 0, 0]"
1021.5,1022.4,1024.3,1022.6,1022.2,1022.0,1022.5,1019.32,73.4,71.6,70.0,71.1,70.7,4.0,2.9,1.8,3.6,4.5,71.32,72.24,71.1,72.6,75.2,74.72,75.0,77.0,75.2,73.9,74.5,75.0,2022-08-06/03:00,"[0, 0, 0, 0]"
1021.5,1022.4,1024.3,1022.6,1022.2,1022.0,1022.5,1019.1,73.4,71.6,71.1,70.0,70.7,4.0,5.0,1.8,5.4,4.9,72.08000000000001,72.46000000000001,71.42,72.6,75.2,75.12,75.0,77.5,77.0,75.0,74.1,75.4,2022-08-06/02:00,"[0, 0, 0, 0]"
1022.4,1022.7,1024.5,1022.8,1022.5,1022.4,1022.9,1019.1,73.4,71.6,71.1,71.1,71.1,4.9,4.9,1.8,5.4,5.0,71.86,72.46000000000001,71.82000000000001,72.6,75.2,75.12,75.9,78.1,77.0,75.9,75.9,76.1,2022-08-06/01:00,"[0, 1, 0, 0]"
1021.3,1021.0,1023.3,1021.5,1021.4,1020.8,1021.2,1019.5,71.6,75.2,72.0,71.1,71.1,3.1,4.0,3.6,1.8,5.4,71.68,72.88,71.85999999999999,73.26,75.2,75.02000000000001,75.0,81.3,77.0,75.0,76.1,76.1,2022-08-06/00:00,"[0, 1, 0, 0]"
1021.0,1020.9,1023.6,1021.5,1021.0,1020.7,1020.9,1019.02,71.6,71.6,71.1,69.1,71.6,5.9,4.9,9.0,7.2,5.2,71.56000000000002,73.4,71.97999999999999,70.92,80.6,76.86,77.0,79.3,78.8,73.9,77.2,76.6,2022-08-05/23:00,"[0, 1, 0, 0]"
1020.4,1020.2,1022.6,1021.1,1020.5,1020.6,1020.4,1019.32,71.6,75.2,70.0,66.0,74.7,9.0,12.1,19.8,18.0,10.8,74.24,73.6,73.47999999999999,75.35999999999999,91.4,80.56,79.0,86.7,88.0,78.1,78.4,81.0,2022-08-05/22:00,"[0, 0, 0, 0]"
1022.0,1021.6,1023.7,1022.4,1022.0,1021.4,1022.2,1020.48,71.6,73.4,73.0,73.0,72.5,11.0,11.9,9.0,9.0,8.5,74.66000000000001,75.0,74.92,74.88,80.6,78.74,84.0,79.9,82.4,84.9,79.0,81.9,2022-08-05/16:00,"[1, 0, 0, 0]"
1017.2,1017.6,1019.3,1018.1,1017.4,1017.2,1017.8,1017.7,69.8,71.6,68.0,68.0,69.2,1.1,3.1,1.8,1.8,3.6,67.97999999999999,70.08,69.06,69.38,69.8,72.64,69.1,71.8,71.6,71.1,72.0,72.3,2022-08-01/03:00,"[1, 1, 1, 1]"
1018.2,1018.2,1020.0,1019.0,1018.3,1017.9,1018.2,1017.52,68.0,69.8,69.1,68.0,69.3,0.9,3.1,1.8,7.2,3.1,68.67999999999999,70.22,69.82000000000001,69.78,69.8,73.53999999999999,70.0,71.4,77.0,71.1,72.3,72.7,2022-08-01/02:00,"[1, 1, 1, 0]"
1018.3,1018.3,1020.2,1019.3,1018.4,1018.1,1019.2,1018.06,69.8,69.8,69.1,68.0,68.0,0.0,4.0,0.0,1.8,4.9,68.02,70.14,69.06,69.53999999999999,69.8,73.05999999999999,69.1,71.4,71.6,72.0,72.3,73.4,2022-08-01/01:00,"[0, 1, 1, 0]"
1018.6,1018.6,1021.0,1019.5,1018.8,1018.3,1019.1,1018.1,68.0,69.8,68.0,66.9,68.4,1.1,6.1,1.8,3.6,5.0,68.12,69.72,69.28,69.06,69.8,72.74000000000001,69.1,72.9,73.4,73.0,73.2,73.2,2022-08-01/00:00,"[1, 0, 1, 0]"
1018.6,1019.2,1020.9,1019.8,1018.8,1018.5,1019.1,1017.24,68.0,69.8,69.1,66.9,65.7,0.9,6.1,1.8,1.8,8.5,68.32000000000001,70.14,68.64000000000001,69.44000000000001,69.8,73.05999999999999,70.0,73.2,71.6,73.0,73.2,73.4,2022-07-31/23:00,"[1, 1, 1, 0]"
1019.4,1019.4,1022.0,1020.4,1019.4,1019.6,1019.6,1018.9,68.0,69.8,71.1,69.1,66.2,0.9,5.9,1.8,5.4,9.9,71.2,71.74,70.74000000000001,72.42,69.8,74.44000000000001,72.0,80.6,75.2,75.0,76.5,76.5,2022-07-31/22:00,"[1, 1, 1, 0]"
1019.6,1019.6,1022.1,1020.0,1019.4,1019.1,1019.5,1017.34,69.8,64.4,68.0,66.0,64.4,7.0,14.9,1.8,18.0,18.4,70.14,69.94000000000001,70.11999999999999,71.94,71.6,77.66,75.0,82.2,82.4,81.0,81.1,81.9,2022-07-31/21:00,"[1, 0, 0, 0]"
1013.4,1013.3,1015.9,1015.76,1013.5,1013.0,1013.9,1014.8,71.6,69.8,71.1,68.0,72.58000000000001,9.9,18.0,5.4,14.4,13.580000000000002,73.9,75.03999999999999,73.4,79.96000000000001,77.0,79.75999999999999,81.0,83.3,84.2,86.0,82.6,85.3,2022-07-29/18:00,"[1, 0, 0, 0]"
1018.0,1018.2,1021.3,1018.2,1017.8,1017.6,1017.8,1015.92,64.4,62.6,64.0,63.0,65.3,11.9,20.0,16.2,23.4,19.6,68.58,70.03999999999999,69.06000000000002,73.8,80.6,82.32,75.9,86.5,86.0,82.9,83.3,84.2,2022-07-24/01:00,"[0, 0, 0, 0]"
1009.1,1009.1,1011.7,1009.6,1009.1,1008.7,1009.4,1009.94,73.4,73.4,72.0,73.0,71.6,2.0,5.0,5.4,3.6,4.9,73.38000000000001,74.28,73.66,74.34,78.8,76.74,73.9,75.4,77.0,78.1,75.9,77.2,2022-07-18/23:00,"[0, 0, 1, 0]"
1009.6,1009.4,1012.6,1010.2,1009.8,1009.2,1010.1,1011.14,73.4,73.4,72.0,73.0,72.3,1.1,2.9,3.6,1.8,3.6,72.1,74.05999999999999,73.11999999999999,73.25999999999999,77.0,75.47999999999999,73.0,76.6,75.2,75.9,74.7,76.1,2022-07-18/22:00,"[1, 1, 1, 0]"
1009.2,1009.7,1011.8,1009.8,1008.0,1009.0,1008.9,1010.46,75.2,77.0,71.1,68.0,69.8,0.9,13.0,1.8,9.0,11.7,72.44000000000001,73.94000000000001,73.02000000000001,73.9,77.0,79.64000000000001,72.0,86.4,86.0,81.0,78.29999999999998,79.3,2022-07-18/21:00,"[1, 0, 1, 0]"
1008.5,1009.1,1012.1,1009.4,1009.1,1008.4,1009.6,1010.48,73.4,77.0,73.0,72.0,74.1,14.9,22.0,14.4,10.8,18.0,77.3,78.05999999999999,77.02000000000001,76.78,87.8,83.12,88.0,87.4,87.8,93.9,88.3,90.5,2022-07-18/20:00,"[1, 0, 0, 0]"
1014.6,1014.6,1017.1,1015.3,1014.8,1014.4,1015.1,1016.0800000000002,73.4,77.0,73.0,73.9,75.2,7.0,8.1,7.2,5.4,7.7,74.78,75.7,74.91999999999999,75.02000000000001,80.6,80.08,81.0,80.8,80.6,82.0,81.1,81.7,2022-07-18/00:00,"[0, 0, 0, 0]"
1016.6,1016.5,1018.6,1017.0,1016.3,1016.3,1017.1,1015.88,69.8,69.8,68.0,66.9,68.0,4.0,6.1,5.4,3.6,6.1,69.94,70.80000000000001,70.76,70.91999999999999,75.2,72.34,72.0,72.1,73.4,73.0,73.0,73.9,2022-07-17/01:00,"[0, 0, 0, 0]"
1016.8,1016.9,1018.5,1017.8,1017.2,1016.6,1017.1,1015.0,69.8,73.4,69.1,69.1,70.9,16.0,6.8,5.4,7.2,7.7,73.82000000000001,73.58,73.96000000000001,74.16,75.2,77.53999999999999,84.0,80.6,80.6,75.9,75.0,74.3,2022-07-16/20:00,"[0, 1, 0, 0]"
1017.5,1017.0,1018.8,1017.6,1016.9,1016.8,1017.1,1015.3,69.8,71.6,66.9,72.0,72.5,19.1,6.1,1.8,10.8,10.6,73.18,75.9,74.64,76.94000000000001,71.6,79.7,86.0,82.4,82.4,78.1,79.2,80.4,2022-07-16/19:00,"[1, 1, 0, 0]"
1017.5,1017.3,1019.6,1018.1,1017.5,1017.1,1017.9,1014.88,71.6,71.6,66.9,69.1,72.5,16.0,14.9,3.6,10.8,13.5,72.0,76.0,73.6,75.6,75.2,79.78,82.9,83.5,82.4,84.0,79.3,81.0,2022-07-16/18:00,"[1, 0, 0, 0]"
1016.3,1016.3,1018.8,1016.6,1016.3,1015.9,1016.5,1015.86,60.8,62.6,66.0,63.0,71.6,18.0,25.0,23.4,25.2,25.0,71.08,70.82000000000001,70.94000000000001,76.2,84.2,83.24000000000001,82.9,82.4,86.0,86.0,82.9,85.1,2022-07-14/16:00,"[0, 0, 1, 0]"
1008.5,1007.9,1009.5,1008.9,1008.3,1008.7,1008.4,1010.74,66.2,62.6,71.1,68.0,69.6,16.0,22.0,0.0,19.8,19.4,73.72,73.69999999999999,73.02000000000001,79.13999999999999,66.2,80.1,87.1,85.1,82.4,90.0,79.7,81.5,2022-07-12/21:00,"[1, 0, 0, 0]"
1016.5,1016.4,1018.8,1017.48,1016.7,1016.2,1016.9,1016.74,68.0,69.8,66.9,66.9,68.32000000000001,2.2,5.0,3.6,1.8,2.62,68.2,70.08,68.0,68.88000000000001,71.6,71.62,69.1,69.6,71.6,72.0,71.1,72.0,2022-07-09/23:00,"[0, 0, 0, 0]"
1016.6,1016.6,1018.9,1017.4,1016.8,1016.4,1016.9,1017.14,66.2,69.8,68.0,66.0,67.52000000000001,1.1,7.0,5.4,1.8,3.44,68.2,69.9,68.4,68.88000000000001,71.6,71.75999999999999,69.1,70.3,71.6,73.0,71.2,72.1,2022-07-09/22:00,"[0, 0, 0, 0]"
1016.9,1016.9,1019.0,1017.4,1017.1,1016.8,1017.2,1017.02,66.2,68.0,66.9,66.9,67.1,2.2,6.1,5.4,3.6,4.3,67.6,69.3,68.9,68.4,71.6,71.7,69.1,70.2,71.6,73.0,70.7,72.1,2022-07-09/20:00,"[0, 0, 1, 0]"
1016.9,1017.0,1019.2,1017.34,1017.2,1016.8,1017.2,1016.62,68.0,69.8,68.0,68.0,68.62,0.0,3.1,3.6,1.8,2.4400000000000004,68.0,70.16,68.9,68.88000000000001,71.6,71.78,68.0,69.6,71.6,71.1,69.8,70.9,2022-07-09/19:00,"[0, 1, 1, 0]"
1017.2,1017.1,1019.1,1018.06,1017.4,1017.0,1017.4,1017.74,66.2,68.0,68.0,68.0,66.28,1.1,2.0,5.4,1.8,2.4,68.2,69.52,68.5,68.28,71.6,67.82,69.1,68.7,69.8,70.0,68.5,69.4,2022-07-09/18:00,"[0, 1, 1, 0]"
1017.3,1017.1,1019.3,1018.1,1017.4,1017.1,1017.7,1016.68,69.8,68.0,68.0,69.1,67.3,1.1,2.9,1.8,0.0,1.8,68.2,69.66,70.0,67.8,71.6,68.7,69.1,68.9,68.0,72.0,69.1,69.6,2022-07-09/17:00,"[1, 0, 1, 0]"
1016.8,1016.9,1018.9,1017.7,1016.9,1016.7,1017.2,1017.2,69.8,71.6,68.0,69.1,68.9,1.1,2.9,1.8,0.0,1.4,68.2,70.22,70.0,69.3,71.6,72.34,69.1,70.7,71.6,72.0,70.9,71.4,2022-07-09/16:00,"[1, 1, 1, 0]"
1016.6,1016.5,1018.7,1017.5,1016.8,1016.6,1017.1,1017.2,69.8,71.6,68.0,69.1,68.7,1.1,2.9,1.8,0.0,1.6,68.2,70.22,70.0,69.3,71.6,72.34,69.1,71.4,71.6,72.0,70.7,71.8,2022-07-09/15:00,"[1, 1, 1, 0]"
1016.1,1016.2,1018.3,1017.2,1016.4,1016.2,1016.6,1017.2,71.6,71.6,69.1,69.1,68.5,0.9,2.9,1.8,0.0,1.8,69.4,70.22,70.0,69.1,73.4,72.34,70.0,70.3,71.6,72.0,70.5,71.4,2022-07-09/14:00,"[1, 1, 1, 0]"
1016.1,1015.9,1017.6,1016.6,1016.1,1015.8,1016.2,1016.22,71.6,71.6,69.1,70.0,68.7,2.0,3.1,0.0,0.0,2.3,69.6,70.74,70.9,69.4,71.6,71.9,71.1,71.6,71.6,73.0,71.8,72.0,2022-07-09/13:00,"[0, 1, 0, 0]"
1015.3,1015.2,1017.3,1016.1,1015.5,1015.2,1015.7,1015.48,71.6,69.8,69.1,69.1,68.9,0.9,4.0,0.0,1.8,2.3,69.4,70.8,70.2,69.6,71.6,72.5,70.0,71.6,71.6,73.0,72.1,72.7,2022-07-09/12:00,"[0, 1, 0, 0]"
1014.9,1014.8,1016.5,1015.3,1014.7,1014.5,1015.1,1015.92,35.6,69.8,68.0,70.0,68.9,1.1,3.1,36.0,1.8,2.2,68.2,72.72,70.9,69.6,71.6,75.10000000000001,69.1,72.7,71.6,73.0,71.4,72.0,2022-07-09/11:00,"[1, 1, 0, 0]"
1014.4,1014.5,1016.4,1015.2,1014.6,1014.4,1014.8,1014.36,69.8,69.8,66.9,66.9,70.7,1.1,4.1,0.0,1.8,2.2,67.3,70.5,68.4,71.2,69.8,72.85999999999999,68.0,73.6,71.6,71.1,72.1,73.2,2022-07-09/10:00,"[0, 1, 0, 0]"
1014.3,1014.3,1016.5,1014.3,1014.3,1014.0,1014.7,1014.22,71.6,71.6,66.9,70.0,69.8,1.1,3.1,0.0,1.8,2.3,67.3,71.46,70.9,70.3,71.6,73.84,68.0,73.9,73.4,73.0,74.3,74.5,2022-07-09/09:00,"[1, 1, 1, 1]"
1014.2,1014.1,1016.7,1014.3,1014.3,1013.9,1014.4,1014.1,71.6,71.6,68.0,72.0,69.4,1.1,2.0,0.0,1.8,2.7,68.2,72.41999999999999,72.7,70.2,71.6,75.52000000000001,69.1,74.8,73.4,73.9,74.3,74.5,2022-07-09/08:00,"[1, 1, 1, 1]"
1014.3,1014.4,1016.7,1014.4,1014.5,1014.1,1014.7,1015.04,75.2,73.4,69.1,71.1,69.3,0.9,2.0,1.8,1.8,3.4,69.4,72.9,71.8,70.3,77.0,75.58,70.0,74.8,75.2,73.0,74.5,74.5,2022-07-09/07:00,"[1, 1, 1, 1]"
1014.8,1014.9,1017.1,1015.0,1015.0,1014.6,1015.1,1014.76,75.2,73.4,70.0,72.0,69.3,1.1,3.1,1.8,3.6,5.0,70.2,73.14,72.7,70.7,77.0,76.58000000000001,71.1,75.4,77.0,75.0,75.4,75.4,2022-07-09/06:00,"[0, 1, 1, 1]"
